Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,RainTomorrow
1/20/12,Launceston,13.1,26.3,0,,,NW,37,NW,NW,2,20,84,50,1018.4,1015.4,,,17.4,24.6,No,0,No
1/21/12,Launceston,14.3,27.8,0,,,NW,33,S,NNW,11,15,71,48,1020.2,1018.9,,,20.1,25.8,No,0,No
1/22/12,Launceston,14.4,25.9,0,,,NW,37,SE,NW,13,4,58,39,1027.7,1025.5,,,17.4,25.2,No,0,No
1/23/12,Launceston,9.7,26.4,0,,,NNW,33,ENE,N,4,17,61,41,1025.8,1021,,,18.2,25.6,No,0,No
1/24/12,Launceston,12.5,29.7,0,,,NW,35,NE,NW,6,17,73,39,1017.6,1013.6,,,20.1,28.8,No,0,No
1/25/12,Launceston,16,27.7,0,,,NW,35,E,NNW,6,17,67,51,1015.3,1011.5,,,19.7,26.9,No,0,No
1/26/12,Launceston,13.3,29.7,0,,,NW,33,E,ESE,6,11,45,28,1015.4,1015.3,,,21.7,28.4,No,0,No
1/27/12,Launceston,16.4,25.8,0,,,NNW,33,NW,NNW,9,13,70,46,1021.4,1017.1,,,18.2,25.2,No,0,No
1/28/12,Launceston,15.2,28.4,0,,,NW,35,ENE,NW,2,19,71,40,1015.5,1011,,,19.7,27.5,No,0,No
1/29/12,Launceston,13.3,31.2,0,,,WNW,41,ESE,WNW,4,13,69,36,1010.3,1003.6,,,20.4,30.5,No,0,No
1/30/12,Launceston,20.2,22.7,0,,,S,59,NNW,NNW,19,24,86,94,990.6,985.8,,,21.9,21.3,No,10.8,Yes
1/31/12,Launceston,11.9,19.2,10.8,,,SE,54,SE,SSE,22,19,61,35,1009.5,1014,,,13.1,18.6,Yes,0,No
2/1/12,Launceston,8.6,22.3,0,,,SSE,24,SSE,N,9,7,62,39,1020.5,1018.2,,,14.3,20.5,No,0,No
2/2/12,Launceston,13,24.8,0,,,NW,28,SE,N,11,6,60,32,1016.7,1013.1,,,16.8,22.5,No,0,No
2/3/12,Launceston,15.4,26.3,0,,,NW,30,ESE,N,7,7,66,33,1011.7,1008.4,,,18.9,25.5,No,0,No
2/4/12,Launceston,12.7,28.3,0,,,NW,37,ENE,NW,6,19,68,37,1008,1003.2,,,18.9,27.3,No,0,No
2/5/12,Launceston,14.5,28.8,0,,,NNW,61,SE,WNW,6,15,78,64,997.6,992.9,,,19.1,23.4,No,20.2,Yes
2/6/12,Launceston,12.6,19.9,20.2,,,NNW,56,NW,NNW,17,20,62,53,999.9,1001.3,,,14.5,18.9,Yes,0,No
2/7/12,Launceston,11.3,21.4,0,,,SSE,31,NNW,NNW,11,11,66,41,1007.2,1007.4,,,14.4,19.6,No,0.6,No
2/8/12,Launceston,12.4,22.9,0.6,,,SSE,33,SE,SSE,15,7,68,34,1015.4,1014.8,,,13.8,20.2,No,0,No
2/9/12,Launceston,12.5,23.4,0,,,N,19,E,SSE,9,6,75,39,1018.5,1016.3,,,15.4,22.6,No,0,No
2/10/12,Launceston,13.6,19.7,0,,,SSE,28,SSE,SSE,13,13,58,44,1018.4,1017,,,16,19.2,No,5,Yes
2/11/12,Launceston,13.3,23.7,5,,,SSE,39,SSE,SE,19,11,66,38,1018.1,1015.6,,,16.3,22.9,Yes,0,No
2/12/12,Launceston,11,26.1,0,,,NW,33,SSE,S,17,13,68,33,1019.6,1017.4,,,16.3,24.1,No,0,No
2/13/12,Launceston,14.7,25.9,0,,,NNW,35,NNE,NW,4,15,73,44,1020.9,1018.7,,,18.6,25.1,No,11,Yes
2/14/12,Launceston,15.4,25.2,11,,,NNW,33,N,NW,2,19,88,50,1023.6,1021.2,,,17.9,24.3,Yes,0,No
2/15/12,Launceston,11.8,26.9,0,,,NNE,31,E,N,6,15,76,45,1021.1,1017.1,,,17.4,24.7,No,0,No
2/16/12,Launceston,16,29.1,0,,,NW,44,,NNW,0,22,86,44,1012.9,1009.9,,,18.2,27.8,No,0,No
2/17/12,Launceston,15.7,24.5,0,,,NNW,33,SE,SSE,15,9,64,48,1017,1016.4,,,19.8,23.9,No,9.8,Yes
2/18/12,Launceston,13,20.8,9.8,,,SSE,20,SSE,NNW,11,6,87,80,1020.7,1020.3,,,15.4,18.2,Yes,0,No
2/19/12,Launceston,15.3,23.6,0,,,NNW,22,S,WNW,7,7,73,65,1017.1,1014.3,,,17.4,23.1,No,0,No
2/20/12,Launceston,14.2,26.1,0,,,NW,31,SE,S,13,11,68,39,1015.2,1014.3,,,18.7,24.6,No,0,No
2/21/12,Launceston,14.1,23.8,0,,,NW,31,E,NNW,6,9,72,53,1017.4,1015.4,,,15.6,21.9,No,0.2,No
2/22/12,Launceston,15.5,23.8,0.2,,,NNW,39,NW,NNW,6,22,82,60,1017.7,1015,,,17.2,22,No,0,No
2/23/12,Launceston,15.8,25.6,0,,,NNW,41,NNW,W,17,15,71,42,1014.5,1013.8,,,17.2,24.9,No,0,No
2/24/12,Launceston,10,24.4,0,,,NW,35,ENE,NNW,6,20,77,54,1021.2,1019.2,,,15.9,23.4,No,0,No
2/25/12,Launceston,11.8,31.4,0,,,NNW,39,E,NW,2,20,73,35,1018.5,1015.7,,,17.5,31,No,0,No
2/26/12,Launceston,13.8,29.5,0,,,NNW,50,NNE,NNW,2,31,79,50,1013.3,1010.2,,,19.6,28.2,No,0.2,No
2/27/12,Launceston,19.5,24.2,0.2,,,NW,33,NNW,NNW,9,19,94,72,1009.2,1009.9,,,21.3,23.7,No,0,No
2/28/12,Launceston,13.4,25.6,0,,,NNE,35,ESE,SSE,7,11,78,27,1014.1,1014.7,,,16.6,24.1,No,0.9,No
2/29/12,Launceston,10.9,24.9,0.9,,,SE,35,SE,ESE,17,9,56,30,1021.8,1018.5,,,15,23.2,No,0.2,No
3/1/12,Launceston,12.6,23.1,0.2,,,SE,56,ESE,SSE,4,19,66,33,1017,1014.1,,,14.1,21.8,No,0,No
3/2/12,Launceston,9.6,20.1,0,,,SSE,50,SSE,SE,26,24,54,37,1022.3,1022.3,,,13.3,18.6,No,0,No
3/3/12,Launceston,9,19.6,0,,,NNE,33,ESE,ENE,6,13,65,54,1024,1020,,,13.6,19.2,No,6,Yes
3/4/12,Launceston,13.6,21.4,6,,,NNW,44,NW,NNW,13,24,98,84,1003.1,1001.9,,,17.6,19.9,Yes,4.8,Yes
3/5/12,Launceston,12.8,25.8,4.8,,,SSW,33,NNW,SW,11,9,78,37,1009.3,1012.5,,,16.7,24.6,Yes,0,No
3/6/12,Launceston,12.1,21.6,0,,,SSE,52,E,SE,6,28,78,48,1019.3,1022.3,,,14.1,20.3,No,0,No
3/7/12,Launceston,11.3,19.8,0,,,SE,52,SSE,SE,26,24,50,37,1033.5,1032.6,,,14.4,19.4,No,0,No
3/8/12,Launceston,9.9,21.2,0,,,SSE,44,SSE,SE,20,26,63,51,1027.1,1022.1,,,14.7,19.8,No,0,No
3/9/12,Launceston,11.7,24.2,0,,,NNW,35,,NNW,0,19,92,57,1011.5,1007,,,14.2,22.5,No,0,No
3/10/12,Launceston,10.1,23.2,0,,,NNW,35,SSW,N,2,9,54,32,1014.7,1014.8,,,14.3,23,No,0,No
3/11/12,Launceston,8.8,23.1,0,,,S,24,,N,0,13,76,38,1016.2,1014.5,,,12.9,21.5,No,0,No
3/12/12,Launceston,6.7,23.8,0,,,NW,31,ESE,WNW,4,11,79,47,1021.9,1019.8,,,11.1,22,No,0,No
3/13/12,Launceston,11.1,25,0,,,NNW,26,SSE,NNW,2,15,81,48,1019.1,1015.9,,,16.5,24.1,No,0,No
3/14/12,Launceston,13.6,30,0,,,NW,26,E,NW,6,6,84,38,1017.9,1014.9,,,15.9,29.5,No,0,No
3/15/12,Launceston,15.8,21.8,0,,,W,28,NNW,SE,6,4,83,96,1013.5,1010.7,,,17.2,20.3,No,15.6,Yes
3/16/12,Launceston,17.2,21.7,15.6,,,NNW,39,NNW,NNW,13,24,84,78,1005.1,1004.6,,,18.6,19.7,Yes,0,No
3/17/12,Launceston,6.3,22.6,0,,,WNW,33,NE,WNW,4,19,87,47,1014.9,1014.1,,,10.8,22.1,No,0.2,No
3/18/12,Launceston,7.9,23.6,0.2,,,NW,30,NE,NW,2,11,83,48,1025,1024.7,,,12.2,23.1,No,0,No
3/19/12,Launceston,9.4,23.7,0,,,NNW,33,,N,0,19,87,51,1028.1,1024.2,,,13.8,23.4,No,0,No
3/20/12,Launceston,14,25.3,0,,,NNW,44,NW,N,15,19,72,55,1016.9,1010.4,,,19,24.3,No,0,No
3/21/12,Launceston,19,23.7,0,,,NNW,57,N,NNW,26,17,61,90,997.3,1000.1,,,22.5,13.4,No,2.2,Yes
3/22/12,Launceston,3.4,18.3,2.2,,,NW,41,NNE,NNW,4,22,86,60,1007.5,1002.4,,,9.1,16.6,Yes,9,Yes
3/23/12,Launceston,8.7,13.9,9,,,W,50,NW,W,15,19,75,43,994.7,994.9,,,8.9,13.7,Yes,0,No
3/24/12,Launceston,1.8,17.2,0,,,WSW,43,ESE,SSW,2,19,83,38,1007.4,1010.7,,,6,16.3,No,0,No
3/25/12,Launceston,2.5,19.6,0,,,NW,24,ENE,NNW,6,9,81,46,1020.8,1019,,,6.4,18.4,No,0,No
3/26/12,Launceston,5.3,19.9,0,,,NNW,24,E,NW,4,11,88,59,1020.8,1018.7,,,9.5,19.3,No,0,No
3/27/12,Launceston,6.2,22.2,0,,,NW,30,E,NNW,6,6,94,46,1024.4,1023.4,,,9.4,21.2,No,0,No
3/28/12,Launceston,9.4,21.2,0,,,SW,20,ENE,SW,4,6,80,56,1024,1019.7,,,14.3,19.8,No,0,No
3/29/12,Launceston,11.8,24.5,0,,,NW,24,E,NNW,7,7,87,53,1019.5,1017.5,,,13.6,21.8,No,0,No
3/30/12,Launceston,13.5,21.7,0,,,NNW,28,NE,NNW,4,15,88,65,1019.5,1016.7,,,15.1,20.4,No,0.6,No
3/31/12,Launceston,11.5,23.5,0.6,,,NW,48,,NNW,0,30,98,58,1011.5,1008.3,,,13.1,22.9,No,0,No
4/1/12,Launceston,7,21.4,0,,,NNW,17,ESE,NNW,2,7,75,34,1019.3,1017.3,,,14,20.4,No,0,No
4/2/12,Launceston,5.8,22.2,0,,,NW,41,ESE,NW,4,19,81,53,1018.7,1013.4,,,12.2,20.1,No,0,No
4/3/12,Launceston,12.1,24.2,0,,,NNW,35,NW,NW,11,7,73,54,1010,1009.3,,,20.1,24.1,No,0,No
4/4/12,Launceston,9.6,21.7,0,,,NNW,31,W,NNW,4,20,89,66,1016.4,1014.7,,,15.5,21.3,No,0,No
4/5/12,Launceston,13.5,24.5,0,,,NW,22,NNW,NW,4,13,91,59,1021.1,1018.6,,,17.4,24,No,0,No
4/6/12,Launceston,12.8,23.2,0,,,N,61,,NW,0,11,96,71,1015.8,1009.6,,,14.5,22.8,No,13.6,Yes
4/7/12,Launceston,13.3,18.7,13.6,,,WSW,54,ESE,WSW,9,19,47,39,1011.8,1014.7,,,15.4,17.6,Yes,0,No
4/8/12,Launceston,8.7,16,0,,,NNW,39,NW,NNW,11,20,82,72,1013.2,1008,,,13.7,15.7,No,1,No
4/9/12,Launceston,5.1,15.1,1,,,SW,35,NNW,SSE,6,13,68,33,1011.7,1015.2,,,9.1,14,No,0,No
4/10/12,Launceston,0.3,16.5,0,,,,,E,S,2,7,89,51,1029.7,1029.8,,,3.3,15.9,No,0,No
4/11/12,Launceston,1.1,17.5,0,,,NW,24,,NNW,0,11,77,50,1034.2,1030.5,,,8.1,17.1,No,0,No
4/12/12,Launceston,6,19.4,0,,,NNW,33,WNW,NNW,4,20,99,58,1029.5,1025.9,,,8.3,18.9,No,0,No
4/13/12,Launceston,5,19.8,0,,,NNW,33,N,NNW,4,20,85,64,1027.6,1024.3,,,11.9,18.8,No,0,No
4/14/12,Launceston,8.8,21.7,0,,,NNW,33,NNW,NNW,7,22,100,51,1023,1018.8,,,12,20.8,No,0,No
4/15/12,Launceston,8.1,22.5,0,,,NNW,35,NW,NNW,7,20,89,48,1019.2,1017.4,,,17.6,21.1,No,0,No
4/16/12,Launceston,10.4,19.9,0,,,SSE,35,SE,SSE,20,19,78,56,1026.4,1026.8,,,14,18.4,No,0,No
4/17/12,Launceston,7.9,22.8,0,,,S,22,ENE,WNW,2,4,73,48,1032.3,1030.5,,,14.8,21.8,No,0,No
4/18/12,Launceston,7.5,22.2,0,,,NNE,30,ESE,ENE,7,7,78,60,1031.2,1027.1,,,15.7,21.5,No,0.6,No
4/19/12,Launceston,14.3,22.7,0.6,,,NNE,33,S,NNW,7,11,78,71,1024.5,1020,,,18.9,20.6,No,4,Yes
4/20/12,Launceston,16.4,23.8,4,,,SSE,33,E,ENE,4,6,98,69,1017.3,1014,,,17.2,23.1,Yes,1.2,Yes
4/21/12,Launceston,11.2,16.8,1.2,,,ESE,22,ESE,WNW,6,9,82,88,1017.5,1014.4,,,13.7,16.6,Yes,0.2,No
4/22/12,Launceston,13.4,18.4,0.2,,,N,48,,NNW,0,17,98,84,1008.1,1003.1,,,14.5,17.6,No,2.4,Yes
4/23/12,Launceston,13.9,19.7,2.4,,,WNW,48,NW,WNW,4,24,86,76,1006.9,1005.2,,,15.7,14.8,Yes,8.2,Yes
4/24/12,Launceston,8.7,16.6,8.2,,,NE,19,S,ENE,2,6,98,87,1007.4,1007.8,,,12.2,14,Yes,7,Yes
4/25/12,Launceston,8.9,18,7,,,SE,43,SSE,SE,15,20,83,62,1013.5,1013.4,,,13.3,17,Yes,0,No
4/26/12,Launceston,4.5,18.7,0,,,NNW,26,NE,NNW,4,13,89,60,1018.9,1015.4,,,9.6,17.3,No,0,No
4/27/12,Launceston,2.5,18.6,0,,,NNW,28,N,NNW,2,15,95,51,1018.2,1016,,,7.3,18.4,No,0,No
4/28/12,Launceston,7.3,17.7,0,,,NW,59,NNW,NW,24,24,74,72,1010.5,1004.5,,,15.3,16.6,No,0,No
4/29/12,Launceston,2.1,15.6,0,,,SW,17,NW,SSW,2,7,83,41,1023.3,1022.6,,,7.9,14.6,No,0,No
4/30/12,Launceston,0.3,12.8,0,,,ENE,11,ESE,N,2,2,88,74,1026.6,1023.3,,,3.8,12.4,No,0,No
5/1/12,Launceston,3.8,20.3,0,,,N,39,NW,NNW,6,24,94,54,1020.9,1017.6,,,11.9,19.6,No,2.8,Yes
5/2/12,Launceston,11.8,13.4,2.8,,,SSE,48,S,SSE,15,24,87,86,1019.2,1020.2,,,13.5,10.9,Yes,16.2,Yes
5/3/12,Launceston,7.1,16.1,16.2,,,SSE,35,,S,0,2,96,69,1018.1,1015.5,,,8.1,15.4,Yes,0,No
5/4/12,Launceston,5.8,15.3,0,,,W,22,N,N,2,4,89,58,1015.9,1014.1,,,9.4,14.8,No,0,No
5/5/12,Launceston,4.3,17.7,0,,,NW,11,SSW,N,4,4,99,61,1016.8,1014.2,,,5.2,17,No,0,No
5/6/12,Launceston,2.8,17.2,0,,,S,15,,W,0,2,98,57,1014,1010.7,,,5.4,15.9,No,0,No
5/7/12,Launceston,1.5,15.9,0,,,NNW,28,,NW,0,15,97,61,1015.1,1012.5,,,5,14.8,No,2.4,Yes
5/8/12,Launceston,5,17.1,2.4,,,NW,19,,NW,0,6,98,89,1013.6,1011.7,,,11.6,15.2,Yes,0,No
5/9/12,Launceston,11.5,19,0,,,NNW,35,NNW,NNW,4,19,91,72,1011.1,1010.9,,,14.6,17.4,No,0.2,No
5/10/12,Launceston,7,17.9,0.2,,,NNW,30,NNW,NNW,9,13,71,53,1017.9,1016.3,,,12.9,16.7,No,3.6,Yes
5/11/12,Launceston,7.1,15,3.6,,,NW,57,NW,NW,17,17,74,56,1007.5,1007.5,,,12.8,13.4,Yes,0.1,No
5/12/12,Launceston,4.6,11.9,0.1,,,NW,37,NNW,NNW,13,20,73,72,1010.1,1004.9,,,7.5,10.4,No,0,No
5/13/12,Launceston,-0.3,13.1,0,,,SSE,37,,S,0,15,82,42,1010.6,1013.9,,,6.7,12.5,No,0,No
5/14/12,Launceston,2.8,15.8,0,,,SSE,22,,N,0,11,85,58,1023.1,1021.3,,,4.8,15,No,0,No
5/15/12,Launceston,1.3,17.8,0,,,S,20,NNW,ESE,4,6,94,52,1024.4,1023.4,,,4.9,16.4,No,0,No
5/16/12,Launceston,2.4,16.9,0,,,NW,19,,NNW,0,9,96,63,1025.1,1021.7,,,6.7,15.3,No,0,No
5/17/12,Launceston,4.8,15.1,0,,,NNW,19,,NNW,0,7,93,78,1022.7,1020.3,,,7.8,13.7,No,0,No
5/18/12,Launceston,6.6,16.5,0,,,NNW,37,NNW,NNW,2,20,98,74,1019.2,1015.5,,,9,15.8,No,3.2,Yes
5/19/12,Launceston,6.2,16.1,3.2,,,SSW,20,E,SSW,4,11,99,44,1018.9,1020.2,,,8.9,14.9,Yes,0,No
5/20/12,Launceston,-0.4,14.9,0,,,NNW,28,E,N,2,15,98,65,1024,1020.9,,,3.3,14.6,No,0.2,No
5/21/12,Launceston,3.1,14,0.2,,,NNW,52,NW,NNW,6,20,99,75,1018.9,1014.9,,,9.7,13.4,No,6,Yes
5/22/12,Launceston,9.7,15.3,6,,,NNW,54,NW,NNW,11,26,90,80,1012.7,1009.8,,,12.4,14.5,Yes,5.5,Yes
5/23/12,Launceston,10.6,17.6,5.5,,,NNW,56,NW,NNW,6,22,98,79,1012.2,1007.6,,,12.6,14.9,Yes,1.2,Yes
5/24/12,Launceston,9.5,13.1,1.2,,,SSE,50,SSE,SSE,20,22,80,78,1016.9,1017.5,,,9.7,10.5,Yes,7,Yes
5/25/12,Launceston,8.6,14.7,7,,,S,56,SE,W,24,6,83,96,1006.4,1001.3,,,13,11.6,Yes,45.8,Yes
5/26/12,Launceston,8.1,16.8,45.8,,,S,57,ESE,SSE,4,17,87,42,1005,1007.7,,,9.1,15.4,Yes,0.2,No
5/27/12,Launceston,1.2,16.4,0.2,,,N,20,,NW,0,9,98,51,1017.9,1017.3,,,4.7,15.7,No,0,No
5/28/12,Launceston,2.9,16.2,0,,,NNW,19,,NNW,0,9,97,63,1025.8,1024.8,,,5,15.8,No,0,No
5/29/12,Launceston,0.7,13.8,0,,,E,13,,E,0,4,100,65,1028.8,1028.7,,,2,13.1,No,0,No
5/30/12,Launceston,0.6,16.9,0,,,NNW,9,,N,0,6,99,61,1033.8,1032.1,,,3.6,16,No,0,No
5/31/12,Launceston,1.9,14.2,0,,,NW,13,,NNW,0,7,99,81,1033.4,1029.9,,,3.5,14,No,0,No
6/1/12,Launceston,3.5,15.4,0,,,NNW,24,,NNW,0,11,99,62,1027.6,1024.9,,,7.8,14.8,No,0,No
6/2/12,Launceston,4.5,12.7,0,,,SSE,41,,SSE,0,9,99,91,1021.4,1020.3,,,6.7,11.9,No,3,Yes
6/3/12,Launceston,6.6,12.7,3,,,SSE,50,SSE,SSE,24,26,75,66,1026.3,1023,,,9.5,12,Yes,0,No
6/4/12,Launceston,9.5,11.6,0,,,SSE,69,SSE,SSE,26,31,80,68,1016.7,1015.5,,,10.1,10.9,No,0,No
6/5/12,Launceston,7.7,11,0,,,SSE,67,SE,SSE,28,35,80,57,1019,1020,,,7.8,10.6,No,0,No
6/6/12,Launceston,0.2,12.6,0,,,SSE,22,NW,N,2,4,96,54,1024.6,1022.5,,,3.2,12.2,No,0,No
6/7/12,Launceston,-1.9,10.7,0,,,E,15,,W,0,4,98,68,1021.7,1019.6,,,0.2,10.3,No,0,No
6/8/12,Launceston,-1.6,15.7,0,,,NW,13,,NW,0,7,98,64,1022.8,1021.3,,,1.8,15.6,No,0,No
6/9/12,Launceston,-1,16.2,0,,,NNE,7,,,0,0,99,45,1025.1,1023.9,,,2.1,15.4,No,0,No
6/10/12,Launceston,-0.3,13.9,0,,,SSE,24,ESE,SSE,4,15,97,52,1028.4,1026.9,,,3.8,13.5,No,0.3,No
6/11/12,Launceston,-0.1,16.6,0.3,,,S,15,,SSE,0,9,98,50,1029.4,1026.5,,,2.9,14.4,No,0,No
6/12/12,Launceston,2.5,15.4,0,,,NNW,17,,NW,0,6,96,63,1025.9,1023.4,,,6.2,14.6,No,0,No
6/13/12,Launceston,3.5,16.3,0,,,NNW,22,ESE,NNW,4,11,95,76,1023.3,1020.9,,,6.8,14.8,No,0,No
6/14/12,Launceston,5.8,14.8,0,,,ENE,30,W,SSE,2,4,98,77,1019.1,1014,,,7.5,14.1,No,7.4,Yes
6/15/12,Launceston,7.5,12.3,7.4,,,NNE,22,W,WNW,9,6,98,91,1009.9,1008.8,,,10.5,11.4,Yes,9.2,Yes
6/16/12,Launceston,5.9,13.5,9.2,,,NNW,35,,W,0,9,99,92,1010.6,1008.5,,,7.8,10.9,Yes,9.4,Yes
6/17/12,Launceston,7.2,16.3,9.4,,,S,35,WNW,WNW,4,7,98,56,1008.1,1009.4,,,8.1,16.1,Yes,0.2,No
6/18/12,Launceston,1.7,13.4,0.2,,,N,28,N,N,2,17,100,78,1018,1013.9,,,2.4,13,No,0.5,No
6/19/12,Launceston,2,12.1,0.5,,,SSW,24,NNW,SW,9,4,78,44,1018.4,1019.5,,,5.5,10.8,No,0,No
6/20/12,Launceston,-1.3,12.7,0,,,NNW,59,WNW,N,4,28,97,75,1015,1006.2,,,3,12.4,No,9,Yes
6/21/12,Launceston,3,9.1,9,,,NNW,28,NNW,NW,4,2,99,89,1006.5,1004.1,,,5,8.9,Yes,0,No
6/22/12,Launceston,4.8,10.3,0,,,S,33,SSE,S,17,17,74,43,1004.2,1005.9,,,6.2,10,No,0.6,No
6/23/12,Launceston,-0.8,12.3,0.6,,,NNW,39,,NNW,0,15,98,63,1012.4,1013,,,3.1,11.2,No,0.2,No
6/24/12,Launceston,3.1,13.2,0.2,,,NNW,44,NNW,NW,9,19,76,53,1018.6,1019,,,7.1,11.8,No,0,No
6/25/12,Launceston,7,10.9,0,,,SW,46,S,SSW,11,7,68,39,1019.7,1024.8,,,8.6,10.2,No,0,No
6/26/12,Launceston,-2.5,11.4,0,,,NNW,11,,NNW,0,6,95,45,1032.1,1030.1,,,0.3,10.5,No,0,No
6/27/12,Launceston,-3.5,9,0,,,NW,17,E,NNW,4,9,95,62,1032,1028.6,,,-1.1,8.9,No,0,No
6/28/12,Launceston,-1.2,14.6,0,,,N,43,ESE,N,2,22,90,71,1020.9,1015.4,,,5.3,13.3,No,1.2,Yes
6/29/12,Launceston,5.3,15.7,1.2,,,N,57,N,NNW,20,22,75,86,1006.6,1001.9,,,13,11.2,Yes,22.2,Yes
6/30/12,Launceston,6.6,12.2,22.2,,,NW,31,SSE,NNW,4,13,98,82,1004,1003.8,,,8.4,10.9,Yes,6,Yes
7/1/12,Launceston,4,12.6,6,,,SSW,15,,SSE,0,6,98,74,1011.5,1011.5,,,6.4,10.7,Yes,0,No
7/2/12,Launceston,1.4,14.6,0,,,SSW,13,,SSE,0,2,99,56,1017.3,1017.4,,,2.2,13.5,No,0.1,No
7/3/12,Launceston,-1.3,12,0.1,,,SE,22,E,SSE,4,9,100,61,1022.9,1021.7,,,1.1,11.4,No,0.3,No
7/4/12,Launceston,-2.3,13.1,0.3,,,ENE,11,,NE,0,4,99,54,1029.2,1029.4,,,-0.1,12.5,No,0,No
7/5/12,Launceston,-2.1,10.1,0,,,E,13,,,0,0,99,67,1034.7,1032.7,,,0.3,9.8,No,0.2,No
7/6/12,Launceston,0,16,0.2,,,E,7,NNE,,2,0,98,60,1034.2,1031.3,,,2.2,14.5,No,0,No
7/7/12,Launceston,2.1,11.1,0,,,NNW,19,,NNW,0,6,99,90,1031.8,1030.3,,,5.2,11,No,0,No
7/8/12,Launceston,1.3,12.5,0,,,NW,26,,NNW,0,13,100,67,1029.6,1026.3,,,2.5,11.9,No,0.4,No
7/9/12,Launceston,0.5,12.6,0.4,,,NW,17,,NW,0,11,98,78,1026.7,1024.2,,,3.5,12.2,No,0,No
7/10/12,Launceston,2,12.4,0,,,SE,17,,SE,0,4,98,76,1023.7,1018.7,,,4,11.6,No,6.2,Yes
7/11/12,Launceston,4,13.6,6.2,,,NNW,28,NW,NNW,6,13,97,92,1006.6,1006.2,,,10.7,12.9,Yes,5.2,Yes
7/12/12,Launceston,6.8,13.7,5.2,,,NNW,26,NW,NW,7,7,93,82,1011.3,1009,,,11.2,12.9,Yes,5,Yes
7/13/12,Launceston,5.7,14.7,5,,,S,11,,S,0,6,99,69,1010.4,1007.9,,,6.5,14.1,Yes,0.3,No
7/14/12,Launceston,6.5,10.7,0.3,,,NW,15,ESE,NNW,2,6,97,95,1006.6,1004.5,,,7.1,10,No,2.6,Yes
7/15/12,Launceston,4.6,12.1,2.6,,,NNW,50,WNW,NW,4,26,83,92,1009.1,1002.9,,,7,11.6,Yes,1.6,Yes
7/16/12,Launceston,1.6,12.9,1.6,,,NNW,41,NW,NNW,4,15,89,74,1019.8,1017.2,,,7,12.6,Yes,6.4,Yes
7/17/12,Launceston,7,14.3,6.4,,,NNW,50,NNW,NNW,28,28,82,72,1015,1011.4,,,12.8,13.5,Yes,3.2,Yes
7/18/12,Launceston,7.2,12,3.2,,,NNW,35,NNW,NNW,4,19,92,73,1012.2,1010.6,,,8.3,10.6,Yes,0.2,No
7/19/12,Launceston,0.6,12.3,0.2,,,N,37,,NNW,0,15,99,94,1016.6,1014.2,,,4.5,10.9,No,0.8,No
7/20/12,Launceston,4.4,14,0.8,,,S,31,NNE,S,6,9,96,43,1021.8,1025.4,,,9.5,13.4,No,0,No
7/21/12,Launceston,-0.3,12.9,0,,,NW,24,,NW,0,13,99,83,1030.2,1028.8,,,1.6,12.7,No,0,No
7/22/12,Launceston,1.6,13.3,0,,,ENE,15,E,NNW,4,6,92,68,1032.1,1030,,,7.9,12.8,No,0,No
7/23/12,Launceston,4.4,13.6,0,,,NNW,19,,NW,0,7,96,68,1030.7,1027.2,,,7.7,13.3,No,0,No
7/24/12,Launceston,3.8,11.4,0,,,,,E,NW,6,4,98,83,1027,1024.5,,,5.6,11.3,No,0,No
7/25/12,Launceston,4.7,12.8,0,,,NNW,15,,NNW,0,7,98,78,1019.2,1015.7,,,6.2,12.7,No,0,No
7/26/12,Launceston,6.2,12.9,0,,,E,17,,ESE,0,6,88,83,1009.8,1008.2,,,7.8,12.6,No,0.8,No
7/27/12,Launceston,2,12.9,0.8,,,ENE,15,E,E,6,2,100,78,1013.1,1011.3,,,2.5,11.8,No,0,No
7/28/12,Launceston,2.1,14.2,0,,,S,35,,SSE,0,13,100,55,1013.1,1013.9,,,3.5,13.4,No,0.4,No
7/29/12,Launceston,-2,12.8,0.4,,,SSW,30,,WSW,0,9,98,54,1021.8,1021.3,,,0.1,12.4,No,0,No
7/30/12,Launceston,-1.6,12,0,,,SE,50,,SE,0,20,97,51,1029,1029.1,,,1.6,11.1,No,0,No
7/31/12,Launceston,1.5,12.7,0,,,SSE,22,,ESE,0,9,90,64,1030.6,1027.4,,,4,12.1,No,0,No
8/1/12,Launceston,0.8,13.3,0,,,SSE,24,E,SSE,4,9,97,56,1027.6,1024.1,,,6.1,13.2,No,0,No
8/2/12,Launceston,-1.6,10.8,0,,,NNW,15,E,NW,2,6,97,75,1021.2,1016.6,,,1.6,10.5,No,1.6,Yes
8/3/12,Launceston,1.1,14.4,1.6,,,NNW,26,,NNW,0,13,99,70,1011.3,1008.9,,,6.5,13,Yes,5.4,Yes
8/4/12,Launceston,3.9,14.7,5.4,,,NNW,31,,WNW,0,13,96,48,1007.4,1008.5,,,9.5,13.3,Yes,9.4,Yes
8/5/12,Launceston,4.5,11.6,9.4,,,NNW,67,NNW,WNW,11,19,92,83,1000.2,995.2,,,9.7,9.5,Yes,5.4,Yes
